iterID,x1,x2,Pareto_f1,Pareto_f2
0,1.0526315789473684,1.8421052631578947,-0.38836750880392457,45.56241243955532
0,1.3157894736842104,5.0,-0.19228387859535712,19.408199235533
0,4.2105263157894735,4.473684210526316,20.201121259097242,10.2490383500114
1,1.0526315789473684,1.8421052631578947,-0.38836750880392457,45.56241243955532
1,1.1675204882714296,5.0,-0.33226416529566954,20.1409069447534
1,1.3157894736842104,5.0,-0.19228387859535712,19.408199235533
1,1.9266857044964638,5.0,1.290006313883613,14.826497378647137
1,2.44398342048501,5.0,3.7843573511505273,12.474900129352957
1,2.798061821004345,5.0,6.042685485526159,12.00938260465889
1,3.041318344266669,5.0,7.9812308571682316,9.96767464932188
1,3.281058601036993,5.0,9.96344076002071,7.621092773801468
1,3.5164319467756293,5.0,12.158452052959175,7.218115540550574
1,3.776003432390071,5.0,15.031175259077253,7.112667042412909
1,4.037042826906848,5.0,17.99294883617085,4.258631333253318
1,4.30794056727921,5.0,21.418630216224006,3.1731914296761716
2,1.0526315789473684,1.8421052631578947,-0.38836750880392457,45.56241243955532
2,1.1675204882714296,5.0,-0.33226416529566954,20.1409069447534
2,1.3157894736842104,5.0,-0.19228387859535712,19.408199235533
2,1.6850567186499068,5.0,0.5820884263085295,16.872315209813387
2,1.9266857044964638,5.0,1.290006313883613,14.826497378647137
2,2.0514602257008754,5.0,1.8403783931676525,13.866992701174153
2,2.16417273959075,5.0,2.275919587491198,13.17954942070039
2,2.2788918745293656,5.0,2.8539187647864193,12.718989049014544
2,2.44398342048501,5.0,3.7843573511505273,12.474900129352957
2,2.798061821004345,5.0,6.042685485526159,12.00938260465889
2,2.932120050053397,5.0,7.2316793865262285,11.07560777194398
2,3.041318344266669,5.0,7.9812308571682316,9.96767464932188
2,3.1784102128036307,5.0,9.020653422159137,8.481091272700043
2,3.281058601036993,5.0,9.96344076002071,7.621092773801468
2,3.419796439740356,5.0,11.304385148962174,7.135810724154649
2,3.776003432390071,5.0,15.031175259077253,7.112667042412909
2,3.9335464236906943,5.0,16.8845553673816,5.5652818320832536
2,4.037042826906848,5.0,17.99294883617085,4.258631333253318
2,4.13367240563569,5.0,19.17888007759158,3.3499204209086257
2,4.30794056727921,5.0,21.418630216224006,3.1731914296761716
