iterID,x1,x2,x3,x4,ParetoFamily,Pareto_f1,Pareto_f2
1,-2.0,4.808531649034667,5.0,-4.0,3,44.81734413531135,4.992844691257208
1,-2.0,4.636411479412816,5.0,-4.0,3,42.194670215334234,5.319814168860713
1,-2.0,4.484274742511156,5.0,-4.0,3,39.82126502371136,5.619406112960622
1,-2.0,4.351162359920842,5.0,-4.0,3,37.72039572942876,5.8895977748700865
1,-2.0,4.232657800094632,5.0,-4.0,3,35.84395579042436,6.136401189513183
1,-2.0,4.126718892838174,5.0,-4.0,3,34.170598810915266,6.361972594290325
1,-2.0,4.028386126039233,5.0,-4.0,3,32.627446307929375,6.575471782904643
1,-2.0,3.9339816571642707,5.0,-4.0,3,31.160236558542096,6.784132252845502
1,-2.0,3.8472073380008314,5.0,-4.0,3,29.827810368136554,6.979077221185623
1,-2.0,3.7739764371357576,5.0,-4.0,18,28.717760958634273,7.145914196550802
1,-2.0,3.694603921493857,5.0,-4.0,18,27.531513626230634,7.329109629098333
1,-2.0,3.62543851517515,5.0,-4.0,18,26.51348936592395,7.490728674333017
1,-2.0,3.5635969789447897,5.0,-4.0,18,25.616472823055204,7.636777287166176
1,-2.0,3.4997427891423727,5.0,-4.0,30,24.70400091825202,7.789088999450453
1,-2.0,3.4404479678680207,5.0,-4.0,30,23.86965136998321,7.931881820268963
1,-2.0,3.3748141422405724,5.0,-4.0,33,22.961113761367482,8.09144313611447
1,-2.0,3.324337190666254,5.0,-4.0,33,22.273358078401053,8.21521721454501
1,-2.0,3.2720326275291827,5.0,-4.0,2,21.570942182589018,8.34443277091259
1,-2.0,3.2178028756379047,5.0,-4.0,2,20.85382259520416,8.479423083162676
1,-2.0,3.1667121104078584,5.0,-4.0,2,20.18870813792229,8.607536073917387
1,-2.0,3.1293357482315862,5.0,-4.0,2,19.708632531411503,8.701827734244965
1,-2.0,3.0845706658857637,5.0,-4.0,2,19.140926710382917,8.815383886662222
1,-2.0,3.0272846245468523,5.0,-4.0,2,18.42605653874356,8.961682340641033
1,-2.0,2.990150758759373,5.0,-4.0,2,17.969668554800545,9.057095866568353
1,-2.0,2.944653759230207,5.0,-4.0,2,17.418035364456266,9.174611671783264
1,-2.0,2.903750048250635,5.0,-4.0,2,16.929206312545965,9.28083305926538
1,-2.0,2.8599749050564687,5.0,-4.0,43,16.41354740177848,9.395100796178728
1,-2.0,2.8244076270213836,5.0,-4.0,43,16.000292656455894,9.488386477157245
1,-2.0,2.789323791308745,5.0,-4.0,43,15.597694206762892,9.580788693117626
1,-2.0,2.7481823828430088,5.0,-4.0,43,15.131981723380246,9.689625550491154
1,-2.0,2.7086861204981143,5.0,-4.0,43,14.691417501156057,9.794591896073932
1,-2.0,2.6721088405138893,5.0,-4.0,43,14.289141818028034,9.892215769976666
1,-2.0,2.6362506544849063,5.0,-4.0,43,13.900149715231837,9.988302765322821
1,-2.0,2.6097804058252865,5.0,-4.0,43,13.616430214485906,10.059473462717317
1,-2.0,2.5790712314307997,5.0,-4.0,12,13.290947745217188,10.142293884600893
1,-2.0,2.5346460886786493,5.0,-4.0,12,12.827115872036707,10.262579169769161
1,-2.0,2.500428531130259,5.0,-4.0,12,12.475564893518268,10.355603174100793
1,-2.0,2.4700691729118764,5.0,-4.0,12,12.167844640709632,10.4384088324433
1,-2.0,2.4339162256042424,5.0,-4.0,12,11.806584953912987,10.537344023588584
1,-2.0,2.4017608795027727,5.0,-4.0,75,11.49004817779505,10.625634569139827
1,-2.0,2.3723593561597798,5.0,-4.0,75,11.204592235438453,10.706603670418485
1,-2.0,2.339183483971766,5.0,-4.0,75,10.88709111409998,10.79823846001361
1,-2.0,2.3069332921255374,5.0,-4.0,75,10.583170085161653,10.887588603222234
