iterID,x1,x2,x3,x4,ParetoFamily,Pareto_f1,Pareto_f2
1,1.9084092354300939,-0.9823523436798818,-0.930644337319617,0.9944476108684275,0.0,-5.571721504616921,84.30555744372612
1,1.9941818484471847,-0.9823523436798818,-0.7913448528403579,0.9942059934342002,0.0,-5.550448905829832,82.91921893784318
1,1.995456724239423,-0.9095542218831791,-0.8476758819161301,0.9698992510721833,0.0,-5.132906005437663,81.8413102579005
1,1.999375657477394,-0.7787010382699585,-0.8476758819161301,0.9717755638536623,0.0,-4.683325114064143,79.83067987514639
1,1.9638816291366457,-0.7603744932172571,0.2927439353899368,0.9442945774951073,0.0,-4.218994784688929,79.02932221152933
1,1.884594245665785,-0.5575127784767748,-0.7057844979026306,0.9937725717487615,0.0,-4.038042631145348,78.0287800668701
1,1.9998156042769963,-0.5950714210341035,-0.7569477912505942,0.966689302379695,0.0,-3.995733022091965,77.01141574366719
1,1.9978035337365085,-0.5883346054348476,0.9422405934338656,0.9694231193949141,0.0,-3.751632362370339,75.34103787442292
1,1.9915384681643786,-0.48603488513621707,0.8724484802798267,0.9676237142355211,0.0,-3.427378332737101,73.99001167639699
1,1.7455547811607395,-0.24968894219008997,0.8812101190334345,0.9947420961913729,0.0,-2.873458489858818,73.91027384596403
1,1.9851882288065208,-0.22905840244746345,-0.8135569128619868,0.969871268743465,0.0,-2.814777564829085,71.82288012982104
1,1.9504881123797806,-0.2169772462407189,0.8724484802798267,0.9878115451084559,0.0,-2.7496594229747195,70.57715198640126
1,1.9915384681643786,-0.2169772462407189,0.8724484802798267,0.9676237142355211,0.0,-2.6095466316959772,70.0210114377771
1,1.9990859562025856,-0.17856895748328705,0.9059358872976973,0.969466897050909,0.0,-2.504642450403084,69.32429805677442
1,1.995456724239423,-0.11677095625379563,0.9668817509472203,0.9441831500792315,0.0,-2.117263591634882,68.37415861385847
1,1.9444403351646145,0.03557767208273477,0.9974748417635293,0.9935258355876915,0.0,-1.995696460848574,66.79652659834525
1,1.9990859562025856,0.06327973911191753,0.9059358872976973,0.969466897050909,0.0,-1.7437652861209427,65.77997289186656
1,1.9990785393179635,0.06327973911191753,0.9500366709199533,0.969466897050909,0.0,-1.7414521673042467,65.73237064591737
1,1.9956677057107401,0.0665628764441839,0.9974748417635293,0.9703054428109636,0.0,-1.733950881504657,65.67571264142488
1,1.995456724239423,0.07242659273978314,0.9668817509472203,0.9698992510721833,0.0,-1.713040937837592,65.6255621168194
1,1.995456724239423,0.07242659273978314,0.9974748417635293,0.9698992510721833,0.0,-1.7114725467374958,65.5921790150348
1,1.9920859737938938,0.3593696535673523,0.5881291517903287,0.9679925703510703,0.0,-0.6497999297651287,61.88575147706565
1,1.9590273314262125,0.47038607625845463,-0.06593880671934838,0.9458286578437611,0.0,0.004718271868392243,61.27093656675678
1,1.9862221136275098,0.4858300937398705,-0.08041155203866157,0.9458286578437611,0.0,0.07252867874348645,60.74842101086864
1,1.996603258288793,0.537798205365738,0.12788985713730994,0.9733598988786694,0.0,0.10320559806606511,59.72036766895645
1,1.9432579193214021,0.7061019607480665,0.3996896792059135,0.9591883685051561,0.0,1.0786103437837617,57.61609307025884
1,1.9432579193214021,0.7219308848048622,0.5809139844874498,0.9682527051243652,0.0,1.0904317632458933,57.21273826187047
1,1.9977491925378983,0.8435990824454045,-0.5507173262919535,0.9961479937862385,0.0,1.588252385286538,55.993110533882145
1,1.9979130426101364,0.835210457835105,0.9355511366693441,0.9694231193949141,0.0,1.703844662989463,54.58788186167959
1,1.9978035337365085,0.8438773041479684,0.9355511366693441,0.9694231193949141,0.0,1.754267678692277,54.46486393926115
1,1.9830591029763096,0.9714931732039489,0.5184429023446349,0.990253260339097,0.0,2.375902117181098,53.291258487847344
1,1.997034844969657,1.064093431433546,0.9355511366693441,0.9694231193949141,0.0,3.102686363609304,51.32476950973552
1,1.9979725465055749,1.174943543838995,-0.6201324406241657,0.9356294025592911,0.0,4.144687307511318,51.301103812469165
1,1.8912221131912283,1.2516465984005714,0.4849510412634679,0.9816817611063733,0.0,4.250266684904862,50.31226067966319
1,1.8912221131912283,1.2516465984005714,0.7106449603487519,0.9410882026107883,0.0,4.570146499608099,50.002074057804144
1,1.9986460276629114,1.306215792389637,0.8860286325913498,0.9673259005654249,0.0,4.685590043159381,47.91774021950642
1,1.9941677120898897,1.3334165572219705,0.882138757614467,0.9673259005654249,0.0,4.861966260837101,47.58285084044148
1,1.9919714250525273,1.3970342644608054,0.8958655764722878,0.9673259005654249,0.0,5.268783056311667,46.68617927691354
1,1.999519629884702,1.3970342644608054,0.8097611850142439,0.9448566672142475,0.0,5.453971346365917,46.67588792831452
1,1.9864849299524239,1.3970342644608054,0.8097611850142439,0.8414212397571006,0.0,6.380654255862449,46.64584305615892
1,1.8079697139984598,1.60302975706629,0.4838620605608397,0.9816817611063733,0.0,6.450888555877454,46.203908802758036
1,1.990901646110784,1.6009078954387226,-0.5485958855858792,0.9687039255546683,0.0,6.5414557758874,45.41882394695945
