iterID,x1,x2,Pareto_f1,Pareto_f2
0,0.5789473684210527,-0.6842105263157895,0.0110803324099723,102.11634349030467
0,0.42105263157894735,-0.21052631578947367,0.0443213296398892,95.83379501385042
0,-0.368421052631579,0.7368421052631577,0.13573407202216048,92.76731301939057
0,-1.0,1.526315789473684,0.2770083102493074,89.75069252077562
0,1.526315789473684,-0.8421052631578947,0.46814404432132944,86.78393351800557
0,-0.052631578947368474,0.894736842105263,0.7091412742382269,83.86703601108034
0,1.2105263157894735,-0.052631578947368474,1.3407202216066476,78.18282548476456
0,0.10526315789473673,1.2105263157894735,1.7313019390581703,75.41551246537396
0,0.26315789473684204,1.3684210526315788,2.6620498614958445,70.03047091412739
0,1.6842105263157894,0.42105263157894735,4.432132963988919,62.32686980609421
0,1.0526315789473681,1.6842105263157894,7.490304709141271,52.75346260387811
0,1.8421052631578947,1.0526315789473681,8.37950138504155,50.484764542936304
0,1.3684210526315788,2.0,11.346260387811634,43.97783933518007
0,2.0,1.8421052631578947,14.761772853185592,37.91966759002771
1,0.5789473684210527,-0.6842105263157895,0.0110803324099723,102.11634349030467
1,0.42105263157894735,-0.21052631578947367,0.0443213296398892,95.83379501385042
1,-0.368421052631579,0.7368421052631577,0.13573407202216048,92.76731301939057
1,-1.0,1.526315789473684,0.2770083102493074,89.75069252077562
1,1.526315789473684,-0.8421052631578947,0.46814404432132944,86.78393351800557
1,-0.052631578947368474,0.894736842105263,0.7091412742382269,83.86703601108034
1,-0.6613325822217008,1.677035755102584,1.031652935400293,80.71758947778265
1,1.2105263157894735,-0.052631578947368474,1.3407202216066476,78.18282548476456
1,0.10526315789473673,1.2105263157894735,1.7313019390581703,75.41551246537396
1,-0.5097463840433902,2.0,2.22085583987175,72.41578352073957
1,0.26315789473684204,1.3684210526315788,2.6620498614958445,70.03047091412739
1,-0.26425282133867045,2.0,3.0128182682307663,68.29787469500418
1,-0.13556133467344378,2.0,3.47613153676467,66.18735823023351
1,1.6842105263157894,0.42105263157894735,4.432132963988919,62.32686980609421
1,0.2737767162337752,2.0,5.17006055528685,59.694526230611366
1,0.44038231447418186,2.0,5.955465840798367,57.14781955131471
1,0.60256728337782,2.0,6.77335646450861,54.72201079695221
1,1.0526315789473681,1.6842105263157894,7.490304709141271,52.75346260387811
1,1.8421052631578947,1.0526315789473681,8.37950138504155,50.484764542936304
1,1.1422066539703786,2.0,9.873462656255724,47.02932957684815
1,1.2536710912922313,2.0,10.586375570310778,45.51295374446615
1,1.3684210526315788,2.0,11.346260387811634,43.97783933518007
1,1.546594217263153,2.0,12.578330541924437,41.64644619666138
1,2.0,1.8421052631578947,14.761772853185592,37.91966759002771
2,0.5789473684210527,-0.6842105263157895,0.0110803324099723,102.11634349030467
2,0.42105263157894735,-0.21052631578947367,0.0443213296398892,95.83379501385042
2,-0.368421052631579,0.7368421052631577,0.13573407202216048,92.76731301939057
2,-1.0,1.526315789473684,0.2770083102493074,89.75069252077562
2,1.526315789473684,-0.8421052631578947,0.46814404432132944,86.78393351800557
2,-0.052631578947368474,0.894736842105263,0.7091412742382269,83.86703601108034
2,-0.6613325822217008,1.677035755102584,1.031652935400293,80.71758947778265
2,1.2105263157894735,-0.052631578947368474,1.3407202216066476,78.18282548476456
2,0.10526315789473673,1.2105263157894735,1.7313019390581703,75.41551246537396
2,1.9359437805893318,-0.5189118264209449,2.007979559134277,73.66734047576654
2,-0.5097463840433902,2.0,2.22085583987175,72.41578352073957
2,2.0,-0.4181117550150176,2.5023704196216663,70.86460551992201
2,0.26315789473684204,1.3684210526315788,2.6620498614958445,70.03047091412739
2,-0.26425282133867045,2.0,3.0128182682307663,68.29787469500418
2,-0.13556133467344378,2.0,3.47613153676467,66.18735823023351
2,0.832858395623302,1.1588481082672857,3.9668947976400664,64.13276471982833
2,1.6842105263157894,0.42105263157894735,4.432132963988919,62.32686980609421
2,1.2016162333004088,1.0080961657384826,4.882828886466213,60.68858090568837
2,0.2737767162337752,2.0,5.17006055528685,59.694526230611366
2,1.2436411006426464,1.1211889013552545,5.592420938349393,58.29582089839137
2,0.44038231447418186,2.0,5.955465840798367,57.14781955131471
2,1.4248190035252533,1.1060020074553623,6.405054989620944,55.78863477000865
2,0.60256728337782,2.0,6.77335646450861,54.72201079695221
2,1.0526315789473681,1.6842105263157894,7.490304709141271,52.75346260387811
2,1.5157736028894573,1.3129620793498695,8.001745559973989,51.42703191518747
2,1.8421052631578947,1.0526315789473681,8.37950138504155,50.484764542936304
2,2.0,1.0343227388877354,9.20711448373117,48.52065970597648
2,1.1422066539703786,2.0,9.873462656255724,47.02932957684815
2,1.2536710912922313,2.0,10.586375570310778,45.51295374446615
2,1.3684210526315788,2.0,11.346260387811634,43.97783933518007
2,1.4520765634085326,2.0,11.916832599634466,42.875301331463795
2,1.546594217263153,2.0,12.578330541924437,41.64644619666138
2,1.623903322910924,2.0,13.132675293804837,40.654608835586366
2,2.0,1.8421052631578947,14.761772853185592,37.91966759002771
3,0.5789473684210527,-0.6842105263157895,0.0110803324099723,102.11634349030467
3,0.42105263157894735,-0.21052631578947367,0.0443213296398892,95.83379501385042
3,-0.368421052631579,0.7368421052631577,0.13573407202216048,92.76731301939057
3,-1.0,1.526315789473684,0.2770083102493074,89.75069252077562
3,1.526315789473684,-0.8421052631578947,0.46814404432132944,86.78393351800557
3,-0.5522904892516901,1.2940101278134195,0.5501480222281426,85.7157552509936
3,-0.052631578947368474,0.894736842105263,0.7091412742382269,83.86703601108034
3,-0.6613325822217008,1.677035755102584,1.031652935400293,80.71758947778265
3,1.2105263157894735,-0.052631578947368474,1.3407202216066476,78.18282548476456
3,-0.6735885129013711,1.9231558872049148,1.5614186229238518,76.57007113685297
3,0.10526315789473673,1.2105263157894735,1.7313019390581703,75.41551246537396
3,1.9359437805893318,-0.5189118264209449,2.007979559134277,73.66734047576654
3,-0.5097463840433902,2.0,2.22085583987175,72.41578352073957
3,2.0,-0.4181117550150176,2.5023704196216663,70.86460551992201
3,0.26315789473684204,1.3684210526315788,2.6620498614958445,70.03047091412739
3,-0.26425282133867045,2.0,3.0128182682307663,68.29787469500418
3,0.018254695343940197,1.759226512331857,3.1594394436406104,67.60981529012471
3,-0.13556133467344378,2.0,3.47613153676467,66.18735823023351
3,-0.08485228719517546,2.0,3.667790761861552,65.36483650576508
3,0.832858395623302,1.1588481082672857,3.9668947976400664,64.13276471982833
3,0.042095142677718744,2.0,4.170152571747932,63.328249718193554
3,1.6842105263157894,0.42105263157894735,4.432132963988919,62.32686980609421
3,1.2016162333004088,1.0080961657384826,4.882828886466213,60.68858090568837
3,0.2737767162337752,2.0,5.17006055528685,59.694526230611366
3,1.2436411006426464,1.1211889013552545,5.592420938349393,58.29582089839137
3,0.44038231447418186,2.0,5.955465840798367,57.14781955131471
3,0.9880489977072422,1.4993365861358114,6.187087042710247,56.439375365849195
3,1.4248190035252533,1.1060020074553623,6.405054989620944,55.78863477000865
3,0.60256728337782,2.0,6.77335646450861,54.72201079695221
3,1.1086207642919392,1.5797492555371075,7.227333363515628,53.45993296693469
3,1.0526315789473681,1.6842105263157894,7.490304709141271,52.75346260387811
3,1.5157736028894573,1.3129620793498695,8.001745559973989,51.42703191518747
3,1.8421052631578947,1.0526315789473681,8.37950138504155,50.484764542936304
3,0.9580441785874241,2.0,8.750025362474947,49.58914179072647
3,2.0,1.0343227388877354,9.20711448373117,48.52065970597648
3,1.0974910619889031,2.0,9.594450879101144,47.644629639323085
3,1.1422066539703786,2.0,9.873462656255724,47.02932957684815
3,1.2536710912922313,2.0,10.586375570310778,45.51295374446615
3,1.3764605305261917,1.9439637404109562,11.025217339028494,44.61673192028556
3,1.3684210526315788,2.0,11.346260387811634,43.97783933518007
3,1.4520765634085326,2.0,11.916832599634466,42.875301331463795
3,1.546594217263153,2.0,12.578330541924437,41.64644619666138
3,1.623903322910924,2.0,13.132675293804837,40.654608835586366
3,2.0,1.8421052631578947,14.761772853185592,37.91966759002771
4,0.5789473684210527,-0.6842105263157895,0.0110803324099723,102.11634349030467
4,0.42105263157894735,-0.21052631578947367,0.0443213296398892,95.83379501385042
4,-0.368421052631579,0.7368421052631577,0.13573407202216048,92.76731301939057
4,-1.0,1.526315789473684,0.2770083102493074,89.75069252077562
4,1.526315789473684,-0.8421052631578947,0.46814404432132944,86.78393351800557
4,-0.5522904892516901,1.2940101278134195,0.5501480222281426,85.7157552509936
4,-0.052631578947368474,0.894736842105263,0.7091412742382269,83.86703601108034
4,-1.0,1.8975361170084364,0.8055710813345814,82.85484874116587
4,-0.6613325822217008,1.677035755102584,1.031652935400293,80.71758947778265
4,-0.8593848553840993,1.9644641318918525,1.2212002073669,79.11961467721184
4,1.2105263157894735,-0.052631578947368474,1.3407202216066476,78.18282548476456
4,-0.6735885129013711,1.9231558872049148,1.5614186229238518,76.57007113685297
4,0.10526315789473673,1.2105263157894735,1.7313019390581703,75.41551246537396
4,1.9359437805893318,-0.5189118264209449,2.007979559134277,73.66734047576654
4,-0.5097463840433902,2.0,2.22085583987175,72.41578352073957
4,2.0,-0.4181117550150176,2.5023704196216663,70.86460551992201
4,0.26315789473684204,1.3684210526315788,2.6620498614958445,70.03047091412739
4,0.05080550219378588,1.651866454467266,2.8990917919999752,68.84565265877893
4,-0.26425282133867045,2.0,3.0128182682307663,68.29787469500418
4,0.018254695343940197,1.759226512331857,3.1594394436406104,67.60981529012471
4,-0.13556133467344378,2.0,3.47613153676467,66.18735823023351
4,-0.08485228719517546,2.0,3.667790761861552,65.36483650576508
4,0.832858395623302,1.1588481082672857,3.9668947976400664,64.13276471982833
4,0.042095142677718744,2.0,4.170152571747932,63.328249718193554
4,1.6842105263157894,0.42105263157894735,4.432132963988919,62.32686980609421
4,0.17220758815632364,1.9754118738773738,4.612269353705907,61.65988011303195
4,1.2016162333004088,1.0080961657384826,4.882828886466213,60.68858090568837
4,0.2737767162337752,2.0,5.17006055528685,59.694526230611366
4,0.6177171161092372,1.7176051057684916,5.4537298799959295,58.74728544244136
4,1.2436411006426464,1.1211889013552545,5.592420938349393,58.29582089839137
4,0.44038231447418186,2.0,5.955465840798367,57.14781955131471
4,0.9880489977072422,1.4993365861358114,6.187087042710247,56.439375365849195
4,1.4248190035252533,1.1060020074553623,6.405054989620944,55.78863477000865
4,0.60256728337782,2.0,6.77335646450861,54.72201079695221
4,1.7691857152830837,0.8809461064418391,7.023198672519056,54.02056223802061
4,1.1086207642919392,1.5797492555371075,7.227333363515628,53.45993296693469
4,1.0526315789473681,1.6842105263157894,7.490304709141271,52.75346260387811
4,1.9254858220841253,0.8605893361629715,7.762214787401586,52.040711622459646
4,1.5157736028894573,1.3129620793498695,8.001745559973989,51.42703191518747
4,1.8421052631578947,1.0526315789473681,8.37950138504155,50.484764542936304
4,0.9580441785874241,2.0,8.750025362474947,49.58914179072647
4,2.0,1.0343227388877354,9.20711448373117,48.52065970597648
4,1.0974910619889031,2.0,9.594450879101144,47.644629639323085
4,1.1422066539703786,2.0,9.873462656255724,47.02932957684815
4,1.220377976627967,1.9792067549916612,10.237342454813446,46.2456478224209
4,1.2536710912922313,2.0,10.586375570310778,45.51295374446615
4,1.3764605305261917,1.9439637404109562,11.025217339028494,44.61673192028556
4,1.3684210526315788,2.0,11.346260387811634,43.97783933518007
4,1.4520765634085326,2.0,11.916832599634466,42.875301331463795
4,1.5544189043015253,1.956225513362158,12.324624227273182,42.111735873999514
4,1.546594217263153,2.0,12.578330541924437,41.64644619666138
4,1.5933298368042736,2.0,12.912019316067836,41.04542257998235
4,1.623903322910924,2.0,13.132675293804837,40.654608835586366
4,2.0,1.8421052631578947,14.761772853185592,37.91966759002771
