step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,bmiaspirin,0.8601849257991204,0.13431447999861207,0.24984977100996564,10.0
2,bmiaspirin,0.07589613122334074,0.24984977100996564,0.2688124020166596,10.0
3,bmiaspirin,0.027454389107973477,0.2688124020166596,0.276192482298674,10.0
4,bmiaspirin,0.015786258829562753,0.276192482298674,0.2805525283110203,10.0
5,bmiaspirin,0.005481422272845637,0.2805525283110203,0.28209035518840747,10.0
6,bmiaspirin,0.008491556213107977,0.28209035518840747,0.28448574129666543,10.0
7,bmiaspirin,0.00341834403663539,0.28448574129666543,0.2854582114339347,10.0
8,bmiaspirin,0.0017855968185150957,0.2854582114339347,0.2859679247080901,10.0
9,bmiaspirin,0.0009690249190529969,0.2859679247080901,0.28624503475318214,10.0
10,bmiaspirin,0.0017148346530479433,0.28624503475318214,0.2867358976580398,10.0
11,bmiaspirin,0.00027039774848471206,0.2867358976580398,0.2868134303991763,10.0
12,bmiaspirin,0.003092392566026519,0.2868134303991763,0.28770037011917926,10.0
13,bmiaspirin,0.0019369337280638608,0.28770037011917926,0.28825762666963956,10.0
