step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0.0
1,bmiaspirin,0.5870575746812333,0.20658556891145546,0.3278631919607573,10.0
2,bmiaspirin,0.089937388985801,0.3278631919607573,0.3573503513902583,10.0
3,bmiaspirin,0.029642938001062585,0.3573503513902583,0.36794326570117764,10.0
4,bmiaspirin,0.010719051975654842,0.36794326570117764,0.37188726869032074,10.0
5,bmiaspirin,0.004900965175283332,0.37188726869032074,0.37370987524330324,10.0
6,bmiaspirin,0.004646939787120604,0.37370987524330324,0.3754464825314112,10.0
7,bmiaspirin,0.003457832822883116,0.3754464825314112,0.37674471370194434,10.0
8,bmiaspirin,0.0028779787173873355,0.37674471370194434,0.3778289769698667,10.0
9,bmiaspirin,0.0021796328949215283,0.3778289769698667,0.3786525054367248,10.0
10,bmiaspirin,0.0011264479416738138,0.3786525054367248,0.3790790377720836,10.0
11,bmiaspirin,0.0018719437876081565,0.3790790377720836,0.37978865242185356,10.0
12,bmiaspirin,0.00033903978322738325,0.37978865242185356,0.3799174158842429,10.0
13,bmiaspirin,0.0005026115490552455,0.3799174158842429,0.3801083667651535,10.0
