iterID,x1,x2,x3,x4,x5,x6,x7,x8,ParetoFamily,Pareto_f1,Pareto_f2
1,4.688026931222133,5.0,5.0,0.0,5.0,0.0,5.0,5.0,1,94.637982093413,3.8690215493772513
1,2.9877933466090747,5.0,5.0,0.0,5.0,0.0,5.0,5.0,1,81.12967547747529,3.8062265326855638
1,1.995268748670128,5.0,5.0,0.0,5.0,0.0,5.0,5.0,1,71.42827032393973,3.773500284018972
1,1.2095162355018032,5.0,5.0,0.0,5.0,0.0,5.0,5.0,1,63.303058831323085,3.7496519143899576
1,0.7182808173901909,5.0,5.0,0.0,5.0,0.0,5.0,5.0,1,58.18979095009722,3.7356682878259804
1,0.07248376650156105,5.0,5.0,0.0,5.0,0.0,5.0,5.0,9,51.58389118401325,3.7183693338347013
1,0.0,4.91523371383672,5.0,1.4726158340272288,5.0,0.0,5.0,5.0,9,49.05004977757704,3.8860265018869455
1,0.0,4.819144123357162,5.0,1.3607452305132473,5.0,0.0,5.0,5.0,9,47.14455901827474,4.067273911099019
1,0.0,4.735028953506059,5.0,1.262815634092228,5.0,0.0,5.0,5.0,9,45.48416202817083,4.235883170690791
1,0.0,4.643533802358967,5.0,1.1562940251817855,5.0,0.0,5.0,5.0,9,43.69107809937617,4.429950219969459
1,0.0,4.568334401338545,5.0,1.0687444546813856,5.0,0.0,5.0,5.0,9,42.23096513300816,4.597853435549254
1,0.0,4.500149373237435,5.0,0.9893612435945232,5.0,0.0,5.0,5.0,9,40.920137797181184,4.756701476086636
1,0.0,4.429873250529582,5.0,0.9075435126549491,5.0,0.0,5.0,5.0,9,39.5842882824034,4.927041635013346
1,0.0,4.3762831005039775,5.0,2.1477682737459705,5.0,0.0,5.0,5.0,27,38.4699827737463,5.091199736724544
1,0.0,4.31289014069401,5.0,1.5884972175635506,5.0,0.0,5.0,5.0,27,37.332242889682874,5.242160099434649
1,0.0,4.250503670675211,5.0,1.0381057058957075,5.0,0.0,5.0,5.0,27,36.22963228370915,5.3985691687203925
1,0.0,4.193929439677282,5.0,0.5389914506571515,5.0,0.0,5.0,5.0,27,35.245389344140705,5.5471521148055345
1,0.0,4.142720287009895,5.0,0.43688047765727106,5.0,0.0,5.0,5.0,27,34.338025162177075,5.691646617765354
1,0.0,4.096736356004335,5.0,1.2274845459445127,5.0,0.0,5.0,5.0,25,33.45948422748238,5.840345802979396
1,0.0,4.0504424369964624,5.0,1.2887438279746377,5.0,0.0,5.0,5.0,25,32.647837376254635,5.980043927893512
1,0.0,3.9983409650096764,5.0,0.44160424919939517,5.0,0.0,5.0,5.0,37,31.824966926798922,6.123017587496975
1,0.0,3.957032590454585,5.0,0.4034863746283205,5.0,0.0,5.0,5.0,37,31.129220661969722,6.251199398397432
1,0.0,3.9173059991131383,5.0,0.3668281124187997,5.0,0.0,5.0,5.0,37,30.468721352162945,6.376722859018699
1,0.0,3.871136542080335,5.0,0.32422460668550207,5.0,0.0,5.0,5.0,37,29.711819253839334,6.525375585189664
1,0.0,3.8313156898338625,5.0,1.1862318337036424,5.0,0.0,5.0,5.0,37,28.992217994464504,6.673137986601187
1,0.0,3.791913852699188,5.0,0.25112077315202763,5.0,0.0,5.0,5.0,37,28.440124551506763,6.787389849223313
1,0.0,3.7470378650953764,5.0,0.20971083424354084,5.0,0.0,5.0,5.0,37,27.73500932528876,6.939694347259106
1,0.0,3.7141149163636356,5.0,0.17933072745447454,5.0,0.0,5.0,5.0,37,27.224711378912993,7.053215440248913
1,0.0,3.6770594091766973,5.0,0.9500546019925191,5.0,0.0,5.0,5.0,37,26.58927301605578,7.197548028665182
1,0.0,3.635601971722765,5.0,0.10688182070712385,5.0,0.0,5.0,5.0,37,26.03158576189218,7.330013466298883
1,0.0,3.5976069743276646,5.0,0.07182141078701777,5.0,0.0,5.0,5.0,37,25.466144296567904,7.467031688416867
1,0.0,3.5652840238445735,5.0,0.7563441844423315,5.0,0.0,5.0,5.0,51,24.93081218159972,7.597822423643056
1,0.0,3.5319869750697097,5.0,0.7003772692253829,5.0,0.0,5.0,5.0,51,24.449517694325962,7.720455131575893
1,0.0,3.4964834241596936,5.0,0.6407015833375245,5.0,0.0,5.0,5.0,51,23.942745625867317,7.852902214611337
1,0.0,3.4629323249989516,5.0,1.0913724562846892,5.0,0.0,5.0,5.0,51,23.42791893988992,7.990971776688539
1,0.0,3.4276305758426515,5.0,0.5249711607928607,5.0,0.0,5.0,5.0,51,22.97855999252008,8.11470030119651
1,0.0,3.3943752434512464,5.0,0.46907436402130237,5.0,0.0,5.0,5.0,51,22.52152898290238,8.243468376788599
1,0.0,3.3612987646295336,5.0,0.8883134689695718,5.0,0.0,5.0,5.0,51,22.033287958145365,8.383148579387406
1,0.0,3.3271051613890075,5.0,0.3560043137333434,5.0,0.0,5.0,5.0,51,21.613946923696638,8.508533223541018
1,0.0,3.293444790486496,5.0,0.2994267132015507,5.0,0.0,5.0,5.0,51,21.16817906020062,8.64345461131731
1,0.0,3.26239667352467,5.0,0.8368799060435923,5.0,0.0,5.0,5.0,69,20.71350825029463,8.78162960798106
1,0.0,3.2334766890402094,5.0,1.0565432825439702,5.0,0.0,5.0,5.0,69,20.317599420322153,8.906390106113953
1,0.0,3.199812740708386,5.0,1.1126118959561273,5.0,0.0,5.0,5.0,69,19.87798237759432,9.04820207716702
1,0.0,3.1673876445649856,5.0,1.119757517727724,5.0,0.0,5.0,5.0,69,19.463370334749737,9.184994126127052
1,0.0,3.13273142877081,5.0,0.7561351979519908,5.0,0.0,5.0,5.0,69,19.055325251467252,9.323330569823838
1,0.0,3.1045308918629297,5.0,1.213780134560097,5.0,0.0,5.0,5.0,69,18.66724667471247,9.45627531852482
1,0.0,3.0688481948827033,5.0,0.7163540439347021,5.0,0.0,5.0,5.0,69,18.267064924508688,9.598226236539176
1,0.0,3.037321920591391,5.0,0.6967221077154016,5.0,0.0,5.0,5.0,69,17.884883488074518,9.735801734026914
1,0.0,3.0092446427229453,5.0,0.8106093239146894,5.0,0.0,5.0,5.0,70,17.53784797135204,9.86258746685921
1,0.0,2.991827526672438,5.0,1.2986290952007338,5.0,0.0,5.0,5.0,70,17.291719915825063,9.953248874677037
1,0.0,2.9672117656066788,5.0,0.790152290277558,5.0,0.0,5.0,5.0,70,17.04006783133397,10.049579469121664
1,0.0,2.945269175268593,5.0,1.9653124397250017,5.0,0.0,5.0,5.0,8,16.69185908227672,10.183672092255282
1,0.0,2.9135616000521356,5.0,1.9927252610083164,5.0,0.0,5.0,5.0,8,16.32165273943607,10.328594120702192
1,0.0,2.8784413636100092,5.0,2.023088502550548,5.0,0.0,5.0,5.0,8,15.916761292252371,10.490559779563487
1,0.0,2.8454686414812635,5.0,2.051595108078383,5.0,0.0,5.0,5.0,8,15.541536249307855,10.64398929796899
1,0.0,2.8151681291183173,5.0,2.077791451524008,5.0,0.0,5.0,5.0,8,15.200891207476905,10.786138795806082
1,0.0,2.7723459394238943,5.0,1.172023311133955,5.0,0.0,5.0,5.0,109,14.79677736745248,10.95762401135519
1,0.0,2.7382940549064507,5.0,1.1666916729400836,5.0,0.0,5.0,5.0,109,14.427246600566757,11.118969043421128
1,0.0,2.703806312730303,5.0,1.1612917907892863,5.0,0.0,5.0,5.0,109,14.058039519104177,11.283726496290502
1,0.0,2.6747245910576947,5.0,1.3163010289671984,5.0,0.0,5.0,5.0,109,13.738698645043176,11.428561148772502
