type_trial,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
0,,,,,0
1,bmistatinaspirin,0.30042812650771616,0.0006789077867437501,0.000882870781186675,30
1,bmistatinaspirin,0.13273963581994372,0.000882870781186675,0.0010000627271574635,30
1,bmistatinaspirin,0.009277746230884155,0.0010000627271574635,0.0010093410553549964,30
1,bmistatinaspirin,0.00201955207697336,0.0010093410553549964,0.001011379472179713,30
1,bmistatinaspirin,0.0,0.001011379472179713,0.001011379472179713,30
1,bmistatinaspirin,0.022360995980654733,0.001011379472179713,0.0010339949244920403,30
1,bmistatinaspirin,0.0,0.0010339949244920403,0.0010339949244920403,30
1,bmistatinaspirin,0.025053075336012615,0.0010339949244920403,0.001059899677232394,30
1,bmistatinaspirin,0.013662218215999904,0.001059899677232394,0.001074380257909811,30
1,bmistatinaspirin,0.0,0.001074380257909811,0.001074380257909811,30
1,bmistatinaspirin,0.0,0.001074380257909811,0.001074380257909811,30
1,bmistatinaspirin,0.022404333857138307,0.001074380257909811,0.0010984510318975407,30
1,bmistatinaspirin,0.015839933854559573,0.0010984510318975407,0.0011158504235852704,30
1,bmistatinaspirin,0.0009760278841916316,0.0011158504235852704,0.0011169395247132767,30
1,bmistatinaspirin,0.0,0.0011169395247132767,0.0011169395247132767,30
1,bmistatinaspirin,0.0,0.0011169395247132767,0.0011169395247132767,30
1,bmistatinaspirin,0.00281093164144567,0.0011169395247132767,0.0011200791653648745,30
1,bmistatinaspirin,0.019534808643928873,0.0011200791653648745,0.001141959697526329,30
1,bmistatinaspirin,0.0,0.001141959697526329,0.001141959697526329,30
1,bmistatinaspirin,0.0,0.001141959697526329,0.001141959697526329,30
1,bmistatinaspirin,0.0,0.001141959697526329,0.001141959697526329,30
1,bmistatinaspirin,0.009686535315141957,0.001141959697526329,0.0011530213304648865,30
1,bmistatinaspirin,0.0,0.0011530213304648865,0.0011530213304648865,30
1,bmistatinaspirin,0.0,0.0011530213304648865,0.0011530213304648865,30
1,bmistatinaspirin,0.0,0.0011530213304648865,0.0011530213304648865,30
1,bmistatinaspirin,0.0004055674308999843,0.0011530213304648865,0.001153488958363656,30
1,bmistatinaspirin,0.0006546254211800083,0.001153488958363656,0.0011542440615588513,30
